Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Ignore,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Video URL,Product URL
1763145,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/08/31/z-serit-kazayagi-esarp--haki--differenza-1763145-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
1763145,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/08/31/z-serit-kazayagi-esarp--haki--differenza-1763145-1.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
1425826,Desenli Gofret Eşarp - Siyah Lila," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Gülsoy,,Printed Scarf,TRUE,,,,,,,1425826,0,shopify,10,deny,manual,24.99,25,35.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2020/01/02/z-desenli-gofret-esarp--siyah-lila--gulsoy-1425826-1425826-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,10.0,active,,https://www.modanisa.com/desenli-gofret-esarp--siyah-lila--gulsoy1425826.html
1425826,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/01/02/z-desenli-gofret-esarp--siyah-lila--gulsoy-1425826-1425826-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
1425826,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/01/02/z-desenli-gofret-esarp--siyah-lila--gulsoy-1425826-1425826-4.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
1425826,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/01/02/z-desenli-gofret-esarp--siyah-lila--gulsoy-1425826-1425826-3.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
1425826,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/01/02/z-desenli-gofret-esarp--siyah-lila--gulsoy-1425826-1425826-5.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
7885594,Logomix Eşarp - Lacivert Pudra," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",DIFFERENZA,,Printed Scarf,TRUE,,,,,,,7885594,0,shopify,10,deny,manual,52.79,55,77.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/01/14/z-logomix-esarp--lacivert-pudra--differenza-7885594-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,22.0,active,,https://www.modanisa.com/logomix-esarp--lacivert-pudra--differenza.html
7885594,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/14/z-logomix-esarp--lacivert-pudra--differenza-7885594-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7885594,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/14/z-logomix-esarp--lacivert-pudra--differenza-7885594-3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7885594,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/14/z-logomix-esarp--lacivert-pudra--differenza-7885594-4.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7936528,Desenli Eşarp - Somon," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Mervin Şal,,Printed Scarf,TRUE,,,,,,,7936528,0,shopify,10,deny,manual,18.99,20,28.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/03/19/z-desenli-esarp--somon--mervin-sal-7936528-7936528-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,8.0,active,,https://www.modanisa.com/desenli-esarp--somon--mervin-sal7936528.html
7936528,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/03/19/z-desenli-esarp--somon--mervin-sal-7936528-7936528-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7936528,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/03/19/z-desenli-esarp--somon--mervin-sal-7936528-7936528-3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7895326,Twill Kemerli Eşarp - Siyah," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",ROHS FASHİON,,Printed Scarf,TRUE,,,,,,,7895326,0,shopify,10,deny,manual,95.00,95,133.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-kemerli-esarp--siyah--rohs-fashion-7895326-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,38.0,active,,https://www.modanisa.com/twill-kemerli-esarp--siyah--rohs-fashion.html
7895326,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-kemerli-esarp--siyah--rohs-fashion-7895326-2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7895326,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-kemerli-esarp--siyah--rohs-fashion-7895326-3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7859187,Trend Desenli Eşarp - Çok Renkli," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Armine Eşarp,,Printed Scarf,TRUE,,,,,,,7859187,0,shopify,10,deny,manual,42.39,40,56.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-2.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,16.0,active,,https://www.modanisa.com/trend-desenli-esarp--cok-renkli--armine-esarp7859187.html
7859187,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-1.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7859187,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-3.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7859187,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-4.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7859187,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-6.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
7859187,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-5.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
7859187,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/12/17/z-esarp--15--armine-esarp-7859187-0.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
1767583,Üçgen Twill Eşarp - Karışık Renkli - Şal Evi," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",Şalevi,,Printed Scarf,TRUE,,,,,,,1767583,0,shopify,10,deny,manual,47.99,50,70.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2020/09/03/z--1767583-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,20.0,active,,https://www.modanisa.com/ucgen-twill-esarp--karisik-renkli--sal-evi.html
1767583,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/09/03/z--1767583-3.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
1767583,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/09/03/z--1767583-2.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
1767583,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2020/09/03/z--1767583-4.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7895340,Twill Soft Çiçek Eşarp - Gri," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",ROHS FASHİON,,Printed Scarf,TRUE,,,,,,,7895340,0,shopify,10,deny,manual,95.00,95,133.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-soft-cicek-esarp--gri--rohs-fashion-7895340-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,38.0,active,,https://www.modanisa.com/twill-soft-cicek-esarp--gri--rohs-fashion.html
7895340,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-soft-cicek-esarp--gri--rohs-fashion-7895340-5.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7895340,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895340-2.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7895340,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895340-1.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7895340,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895340-3.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
7895304,Twill Elyy Eşarp - Lacivert Mavi," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",ROHS FASHİON,,Printed Scarf,TRUE,,,,,,,7895304,0,shopify,10,deny,manual,95.00,95,133.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-elyy-esarp--lacivert-mavi--rohs-fashion-7895304-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,38.0,active,,https://www.modanisa.com/twill-elyy-esarp--lacivert-mavi--rohs-fashion.html
7895304,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-elyy-esarp--lacivert-mavi--rohs-fashion-7895304-5.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7895304,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895304-2.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7895304,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895304-3.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7895304,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895304-1.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
7895305,Twill Elyy Eşarp - Siyah Gri Pudra," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",ROHS FASHİON,,Printed Scarf,TRUE,,,,,,,7895305,0,shopify,10,deny,manual,95.00,95,133.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-elyy-esarp--siyah-gri-pudra--rohs-fashion-7895305-4.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,38.0,active,,https://www.modanisa.com/twill-elyy-esarp--siyah-gri-pudra--rohs-fashion.html
7895305,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-elyy-esarp--siyah-gri-pudra--rohs-fashion-7895305-5.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7895305,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895305-2.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
7895305,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895305-3.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
7895305,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z--7895305-1.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
7895329,Twill Zebra Eşarp - Siyah Gri," 
            <p>يمكنك شراء هذا المنتج من موقع مودانيسا فلسطين اليوم، كل ما عليك عمله هو اضافة المنتج إلى السلة واكمال عملية الشراء.</p>
            <p>في حال احتجتي معرفة قياسك، اضغطي على زر جدول المقاسات أعلاه.</p>
            <p></p>
            <p>في حال احتجتي لمساعدة في عملية الشراء، يمكنك الدردشة معنا وسيقوم فريق الدعم الخاص بنا بمساعدتك حتى اتمام عملية الشراء والتأكد من رضاكِ التام.</p>
            <p></p>
            <p><br></p>
            <p>شروط البيع:</p>
            <p></p>
            <p>- الدفع يكون عند الاستلام.</p>
            <p></p>
            <p>- السعر شامل ضريبة القيمة المضافة والجمارك وسوف تتحمل مودانيسا فلسطين أي تكاليف أخرى تطرأ على طلبك.</p>
            <p></p>
            <p>- الحد الأدنى للطلب هو ١٠٠ شيكل.</p>
            <p></p>
            <p>- التوصيل مجاني عند شرائك بمبلغ ٢٥٠ شيكل فأكثر.</p>
            <p></p>
            <p>- كافة منتجاتنا تخضع لسياسة تبديل وإرجاع مميزة وهي ١٤ يوم من تاريخ استلام المنتج.</p>
            <p></p>
            <p>- مدة التوصيل كما هي موضحة تكون في العادة ما بين ١٢-٢٠ يوم وقد يصلك طلبك قبل ذلك أو بعد ذلك مع تواصلنا معك في حال حصول تأخير.</p>
            <p></p>
        ",ROHS FASHİON,,Printed Scarf,TRUE,,,,,,,7895329,0,shopify,10,deny,manual,95.00,95,133.0,TRUE,FALSE,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-zebra-esarp--siyah-gri--rohs-fashion-7895329-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,38.0,active,,https://www.modanisa.com/twill-zebra-esarp--siyah-gri--rohs-fashion.html
7895329,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-zebra-esarp--siyah-gri--rohs-fashion-7895329-3.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
7895329,,,,,,,,,,,,,,,,,,,,,,,,,https://fns.modanisa.com/r/pro2/2021/01/26/z-twill-zebra-esarp--siyah-gri--rohs-fashion-7895329-2.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
